"PAR";"TAir";"VPD";"Precip";"CO2";"fAPAR";"GPPobs";"ETobs";"DOY"
1,638144;-1,027;0,01001;1,7;380;0,6801809782;0,087;0,054;1
0,2502144;-0,075;0,01001;6,9;380;0,6801809782;0;0,131;2
1,7545248;-1,425;0,00801;0,9;380;0,6801809782;0,067;0,073;3
1,0582272;-1,974;0,00501;5;380;0,6801809782;0,023;0,064;4
0,4563648;-1,25;0,00201;3,1;380;0,6801809782;0;0,12;5
0,274752;-0,509;0,00101;0,8;380;0,6801809782;0;0,052;6
0,356832;2,27;1e-05;7;380;0,6801809782;0;0,048;7
0,4738176;2,787;0,00701;11,9;380;0,6801809782;0,02;0,143;8
0,6118848;0,415;0,00801;1,5;380;0,6801809782;0,098;0,036;9
0,6879168;0,188;0,00901;7,1;380;0,6801809782;0,008;0,101;10
1,9560096;3,463;0,01301;0;380;0,6801809782;0,341;0,314;11
0,289008;1,558;0,00501;1,3;380;0,6801809782;0;-0,047;12
0,5407776;2,524;0,02901;6;380;0,6801809782;0,003;0,162;13
1,038528;-1,507;0,03201;0,4;380;0,6801809782;0,014;-0,047;14
2,1707136;-5,399;0,01601;2,7;380;0,6801809782;0,175;0,045;15
0,5001696;-0,621;1e-05;3,4;380;0,6801809782;0;0,032;16
1,1854944;2,074;0,02701;0,6;380;0,6801809782;0,283;0,189;17
0,2712096;1,179;0,00301;0,3;380;0,6801809782;0;0,072;18
0,708048;-0,787;0,02301;7,6;380;0,6801809782;0,101;0,291;19
-0,0538272;-1,498;0,00501;9,1;380;0,6801809782;0,129;0,263;20
-0,057456;-1,028;1e-05;7;380;0,6801809782;0,058;0,293;21
0,4269888;-1,065;0,00101;1,9;380;0,6801809782;0;0,172;22
0,5940864;-3,132;0,00301;5,4;380;0,6801809782;0,001;0,078;23
0,7049376;-5,554;0,00801;1,5;380;0,6801809782;-0,001;0,09;24
2,150496;-5,072;0,00701;0,2;380;0,6801809782;0,004;0,034;25
1,2470976;-5,783;0,01301;4,4;380;0,6801809782;-0,01;0,054;26
2,2737888;-6,213;0,01401;0,3;380;0,6801809782;-0,032;0,03;27
1,279152;-14,228;0,01701;1,3;380;0,6801809782;0,02;0,031;28
1,5147648;-11,125;0,01601;1,1;380;0,6801809782;0,014;0,029;29
0,601344;-6,909;0,00801;9,7;380;0,6801809782;0;-0,049;30
3,1327776;-1,944;0,00201;1,1;380;0,6801809782;0,195;0,063;31
1,2202272;-3,157;0,00401;0,9;380;0,6801809782;0,039;0,092;32
1,202256;-4,867;0,00801;1,1;380;0,6801809782;0,076;0,049;33
0,7293888;-5,294;0,00701;0;380;0,6801809782;0,014;0,042;34
1,0852704;-2,47;0,00401;0,8;380;0,6801809782;-0,031;0,032;35
0,2664576;-0,772;0,00101;1,1;380;0,6801809782;0;0,175;36
0,5621184;0,998;1e-05;0;380;0,6801809782;0,006;0,075;37
1,663632;-0,722;0,03401;0;380;0,6801809782;0,25;0,412;38
4,6466784;-1,952;0,04401;0;380;0,6801809782;0,201;0,141;39
2,4467616;-6,447;0,01901;0;380;0,6801809782;-0,059;0,242;40
1,0511424;-4,11;0,01101;12,3;380;0,6801809782;-0,11;0,714;41
3,9419136;-0,979;0,00701;0;380;0,6801809782;0,418;0,351;42
3,3390144;-3,709;0,01401;0;380;0,6801809782;0,186;0,37;43
1,9398528;-3,244;0,02401;11,3;380;0,6801809782;0,008;0,575;44
2,1662208;-7,2;0,02101;0,4;380;0,6801809782;0,054;0,311;45
5,6349216;-9,627;0,02901;0;380;0,6801809782;0,039;0,195;46
7,2765216;-12,729;0,02001;0;380;0,6801809782;0,003;0,19;47
3,2787936;-8,787;0,01301;0;380;0,6801809782;0,077;0,076;48
1,951776;-5,564;0,01501;1,2;380;0,6801809782;-0,011;0,05;49
2,0799072;-2,445;0,00501;0,7;380;0,6801809782;-0,011;0,043;50
4,9686912;-4,327;0,03501;0,3;380;0,6801809782;-0,057;0,244;51
6,7630464;-7,657;0,03201;0,3;380;0,6801809782;-0,008;0,145;52
10,1448288;-14,285;0,03401;0;380;0,6801809782;-0,009;0,15;53
11,504592;-14,02;0,03101;0;380;0,6801809782;-0,067;0,084;54
11,1331584;-11,381;0,02801;0;380;0,6801809782;-0,159;0,108;55
6,995376;-8,95;0,06601;0,1;380;0,6801809782;-0,166;0,094;56
12,4038432;-10,469;0,05101;0;380;0,6801809782;-0,153;0,218;57
14,1092064;-10,741;0,05301;0;380;0,6801809782;-0,121;0,169;58
11,7722592;-14,339;0,03501;0;380;0,6801809782;-0,041;0,101;59
14,8453344;-15,014;0,06001;0;380;0,6801809782;-0,085;0,18;60
10,2436704;-11,164;0,04301;0;380;0,6801809782;-0,115;0,042;61
14,6323584;-10,292;0,05401;0;380;0,6801809782;-0,238;0,074;62
16,1129088;-10,207;0,03901;0;380;0,6801809782;-0,318;0,044;63
13,0704192;-7,676;0,04801;0;380;0,6801809782;-0,287;-0,023;64
14,9351904;-9,881;0,02801;0;380;0,6801809782;-0,282;0,026;65
10,9370304;-7,39;0,05901;0,2;380;0,6801809782;-0,119;0,033;66
10,8006912;-4,94;0,10701;0;380;0,6801809782;-0,183;0,039;67
18,4811328;-10,436;0,10501;0;380;0,6801809782;-0,121;0,09;68
18,1991232;-11,401;0,09701;0;380;0,6801809782;-0,106;0,135;69
19,510416;-11,285;0,09701;0,5;380;0,6801809782;-0,123;0,13;70
11,4902496;-10,008;0,04501;0,1;380;0,6801809782;-0,155;0,065;71
17,1878976;-12,202;0,05801;0;380;0,6801809782;-0,084;0,127;72
19,7084448;-12,527;0,07501;0;380;0,6801809782;-0,132;0,146;73
19,49184;-11,112;0,07701;0;380;0,6801809782;-0,076;0,152;74
19,137168;-10,23;0,08301;2,3;380;0,6801809782;-0,057;0,113;75
4,169664;-7,543;0,02201;3;380;0,6801809782;-0,014;-0,006;76
12,8591712;-7,157;0,07301;0,1;380;0,6801809782;-0,108;0,214;77
17,6881536;-7,167;0,12301;0;380;0,6801809782;0,03;0,101;78
21,5999136;-6,261;0,14301;0;380;0,6801809782;-0,045;0,133;79
21,3345792;-4,714;0,15001;0;380;0,6801809782;-0,005;0,147;80
22,5556704;-3,387;0,18401;0,1;380;0,6801809782;0,068;0,146;81
8,116848;-1,167;0,10701;0,2;380;0,6801809782;0,032;0,086;82
16,353792;1,798;0,14501;0;380;0,6801809782;0,06;0,092;83
24,2743392;4,493;0,19201;0;380;0,6801809782;0,195;0,09;84
25,1690976;1,612;0,18001;0;380;0,6801809782;0,321;0,226;85
18,7303968;-0,049;0,18601;0;380;0,6801809782;0,024;0,276;86
21,3934176;-2,495;0,11801;0,1;380;0,6801809782;-0,125;0,391;87
18,6601536;-1,746;0,17601;0;380;0,6801809782;0,09;0,299;88
24,8379264;-0,798;0,19101;0;380;0,6801809782;0,069;0,238;89
29,4128064;3,358;0,25901;0;380;0,6801809782;0,2;0,198;90
29,6117856;3,002;0,27701;0;380;0,6801809782;0,172;0,255;91
19,1800224;2,666;0,22301;0;380;0,6801809782;0,099;0,202;92
25,1533728;5,445;0,29001;0;380;0,6801809782;0,306;0,191;93
29,010528;4,963;0,33901;0;380;0,6801809782;0,223;0,197;94
24,7015008;4,926;0,32201;0;380;0,6801809782;0,697;0,203;95
25,3082016;3,074;0,21401;0;380;0,6801809782;0,302;0,279;96
13,526784;3,675;0,15801;5,9;380;0,6801809782;0,504;0,387;97
17,1632736;4,233;0,12801;0;380;0,6801809782;0,926;0,759;98
16,6865184;2,954;0,05201;0,9;380;0,6801809782;1,114;0,76;99
25,5537504;1,937;0,11601;0;380;0,6801809782;1,156;0,76;100
7,9296192;1,818;0,04901;0,1;380;0,6801809782;0,347;0,759;101
26,6817024;3,722;0,20001;0;380;0,6801809782;1,311;0,787;102
26,8095744;6,396;0,29701;1,7;380;0,6801809782;1,784;0,517;103
31,4454528;5,999;0,38001;1,5;380;0,6801809782;1,792;0,765;104
11,9238912;5,99;0,08901;0,3;380;0,6801809782;1,421;0,619;105
34,1320608;6,41;0,32101;0;380;0,6801809782;2,273;1,024;106
37,4000544;5,233;0,39801;0;380;0,6801809782;1,761;0,772;107
37,7218944;3,415;0,33501;0,2;380;0,6801809782;2,255;0,682;108
33,224688;-0,359;0,25201;0;380;0,6801809782;1,363;0,414;109
25,0048512;-1,213;0,19901;0,1;380;0,6801809782;1,08;0,317;110
23,0479776;-1,239;0,13801;0,3;380;0,6801809782;0,986;0,354;111
16,6502304;-0,584;0,18001;0;380;0,6801809782;0,697;0,276;112
23,2600032;1,507;0,25601;0;380;0,6801809782;1,352;0,38;113
38,2227552;3,768;0,40301;0;380;0,6801809782;1,474;0,598;114
39,4637184;5,849;0,47601;0;380;0,6801809782;1,477;0,799;115
33,0554304;7,046;0,50801;0;380;0,6801809782;1,871;0,792;116
32,4404352;6,595;0,49701;0;380;0,6801809782;1,732;0,76;117
32,8339008;5,396;0,48601;0;380;0,6801809782;1,152;0,327;118
31,1491008;6,368;0,38901;0;380;0,6801809782;0,913;0,279;119
14,3950176;4,447;0,20401;0;380;0,6801809782;0,739;0,155;120
29,5532064;2,281;0,12401;0;380;0,6801809782;0,634;0,136;121
34,6896;4,773;0,32601;0;380;0,6801809782;1,761;0,416;122
8,9757504;3,686;0,09601;5,7;380;0,6801809782;0,808;0,276;123
8,2554336;6,219;0,12001;0;380;0,6801809782;1,128;0,54;124
11,976768;5,242;0,21601;0;380;0,6801809782;1,784;0,646;125
29,8763424;8,173;0,37101;0;380;0,6801809782;3,169;1,373;126
27,6225984;6,568;0,29101;0;380;0,6801809782;3,461;0,929;127
39,6265824;7,21;0,40801;0;380;0,6801809782;3,669;1,372;128
31,4591904;9,694;0,63001;0;380;0,6801809782;3,337;1,081;129
41,3512128;8,9;0,52401;0,9;380;0,6801809782;3,804;1,094;130
34,5217248;9,726;0,62901;0;380;0,6801809782;4,283;1,198;131
41,3400672;9,404;0,69601;0;380;0,6801809782;3,951;1,253;132
40,4786592;10,53;0,81201;0;380;0,6801809782;3,047;1,147;133
47,3757984;9,527;0,77901;0;380;0,6801809782;4,23;1,146;134
21,8179008;9,728;0,61101;0;380;0,6801809782;3,618;1,174;135
11,1494016;7,558;0,18701;10,2;380;0,6801809782;1,617;0,645;136
32,5340064;7,489;0,30701;4,7;380;0,6801809782;4,133;2;137
16,8222528;5,922;0,13801;0,3;380;0,6801809782;2,967;1,179;138
34,2576;5,99;0,30201;0,2;380;0,6801809782;4,034;2,523;139
40,4828064;9,092;0,60601;0;380;0,6801809782;4,036;1,857;140
51,5857248;11,863;0,84401;0;380;0,6801809782;3,894;1,963;141
31,7754144;14,18;0,93101;0,1;380;0,6801809782;3,565;1,459;142
34,822656;16,266;0,73501;0;380;0,6801809782;3,99;1,424;143
39,5009568;17,814;0,83201;3,2;380;0,6801809782;4,036;1,568;144
49,5065952;13,416;0,65501;0,1;380;0,6801809782;5,676;3,126;145
23,8091616;12,526;0,47401;2,6;380;0,6801809782;4,751;1,581;146
41,9013216;13,826;0,63801;0;380;0,6801809782;5,585;2,859;147
54,5422464;10,204;0,72001;0;380;0,6801809782;5,799;2,019;148
14,0269536;8,124;0,43101;0,1;380;0,6801809782;3,23;1,064;149
22,0407264;9,876;0,23401;0,6;380;0,6801809782;4,723;1,275;150
31,5285696;10,414;0,44901;26,5;380;0,6801809782;4,842;1,943;151
22,3851168;7,674;0,18701;0,8;380;0,6801809782;4,578;1,565;152
33,2751456;9,857;0,46001;0;380;0,6801809782;5,531;2,661;153
44,3329632;10,375;0,74301;0,3;380;0,6801809782;7,245;2,611;154
14,0655744;10,665;0,15201;18,9;380;0,6801809782;3,485;0,699;155
20,1448512;12,11;0,14101;1,4;380;0,6801809782;4,378;1,826;156
12,1042944;10,007;0,16301;0,7;380;0,6801809782;3,346;1,141;157
39,380256;9,917;0,48001;0;380;0,6801809782;6,505;2,514;158
55,2633408;11,745;0,75701;0;380;0,6801809782;5,739;2,038;159
49,37544;12,988;0,71401;0;380;0,6801809782;6,107;1,872;160
52,5312864;13,175;0,77801;0;380;0,6801809782;6,519;2,302;161
42,4268064;15,302;0,74201;18,4;380;0,6801809782;6,286;2,288;162
22,2430752;13,898;0,20601;15;380;0,6801809782;5,75;2,166;163
22,082976;12,257;0,16401;3,1;380;0,6801809782;4,816;2,161;164
24,6458592;13,216;0,37201;0;380;0,6801809782;6,484;1,778;165
48,3864192;16,721;0,84401;0;380;0,6801809782;6,198;2,571;166
48,5133408;14,428;0,33101;0;380;0,6801809782;7,016;2,607;167
42,0009408;15,5;0,54101;0;380;0,6801809782;6,384;2,237;168
41,8144032;17,068;0,75801;0,4;380;0,6801809782;5,261;1,909;169
49,7448864;15,786;0,78001;0;380;0,6801809782;6,617;2,192;170
49,8902112;15,634;0,98301;0;380;0,6801809782;6,462;2,125;171
47,01456;16,259;0,87501;0;380;0,6801809782;6,349;2,194;172
35,9222688;16,404;0,76901;0;380;0,6801809782;6,958;2,074;173
36,4052448;15,715;0,63301;0;380;0,6801809782;7,498;1,929;174
42,8779872;18,057;0,75901;0;380;0,6801809782;6,34;2,124;175
18,94104;11,977;0,40601;4,5;380;0,6801809782;4,677;1,309;176
45,0469728;12,459;0,44701;0,9;380;0,6801809782;7,388;2,802;177
36,409824;12,959;0,49801;2,2;380;0,6801809782;6,613;2,441;178
31,768848;10,093;0,18501;4,7;380;0,6801809782;6,398;2,903;179
30,3175008;10,508;0,13101;14,9;380;0,6801809782;4,886;1,812;180
22,1502816;12,924;0,10201;11;380;0,6801809782;4,426;1,457;181
49,7898144;15,573;0,51901;0;380;0,6801809782;6,665;3,14;182
53,1337536;15,728;0,78301;0;380;0,6801809782;6,221;3,266;183
53,6130144;17,721;0,98801;0;380;0,6801809782;5,373;3,188;184
42,3429984;19,051;1,14901;0;380;0,6801809782;4,413;3,023;185
51,4294272;20,175;1,05801;0,5;380;0,6801809782;5,213;2,811;186
43,5763584;20,774;1,11401;0;380;0,6801809782;4,95;2,939;187
40,355712;18,106;0,63501;0;380;0,6801809782;6,123;2,605;188
38,1290976;17,136;0,78501;0;380;0,6801809782;5,983;2,717;189
50,2320096;19,21;1,10201;0;380;0,6801809782;5,706;2,91;190
50,2140384;22,972;1,50301;0;380;0,6801809782;4,848;3,033;191
52,5858912;22,245;1,41301;0;380;0,6801809782;5,582;2,87;192
49,8309408;20,413;1,20201;0;380;0,6801809782;5,386;2,628;193
50,4808416;21,637;1,28301;0;380;0,6801809782;6,218;3,126;194
50,8843296;18,443;0,99401;0;380;0,6801809782;6,595;2,486;195
45,780336;18,406;0,98901;0;380;0,6801809782;7,108;2,509;196
44,160768;19,136;0,74401;7,7;380;0,6801809782;6,97;2,734;197
32,0061024;18,837;0,51701;0,4;380;0,6801809782;6,476;3,621;198
38,3271264;19,094;0,75101;0;380;0,6801809782;6,781;3,367;199
19,089216;16,686;0,28901;0,4;380;0,6801809782;4,86;1,63;200
29,5836192;16,977;0,36601;13,2;380;0,6801809782;6,732;1,809;201
42,1487712;16,74;0,67001;0;380;0,6801809782;7,424;3,18;202
10,8749952;14,318;0,17901;3,1;380;0,6801809782;2,488;0,503;203
29,0376576;14,497;0,25801;9,8;380;0,6801809782;6,869;3,069;204
26,3470752;15,756;0,32101;0,1;380;0,6801809782;5,999;3,043;205
26,0678304;16,119;0,34701;0;380;0,6801809782;6,753;2,148;206
34,1748288;17,184;0,43201;9,2;380;0,6801809782;7,296;2,542;207
25,8428448;16,153;0,37401;0;380;0,6801809782;6,772;2,695;208
34,3432224;17,04;0,53901;2,1;380;0,6801809782;6,702;3,386;209
32,5232928;15,659;0,53501;0;380;0,6801809782;7,031;2,549;210
40,0737024;15,307;0,56801;0,3;380;0,6801809782;7,265;2,438;211
42,8324544;17,646;0,78901;0,1;380;0,6801809782;6,283;3,071;212
22,5398592;17,159;0,53201;1,4;380;0,6801809782;5,77;2,077;213
27,9688896;15,619;0,26601;2,7;380;0,6801809782;5,951;2,613;214
44,6910912;14,859;0,57401;0;380;0,6801809782;7,239;3,327;215
13,0349952;14,499;0,26101;17,2;380;0,6801809782;3,111;0,988;216
36,7295904;15,325;0,38501;0;380;0,6801809782;6,432;3,476;217
34,0638912;15,635;0,49501;10,7;380;0,6801809782;6,722;2,7;218
20,5811712;15,889;0,22701;1,5;380;0,6801809782;4,96;2,674;219
5,7483648;16,372;0,10601;9,2;380;0,6801809782;0,823;2,657;220
26,7581664;20,14;0,41801;20,8;380;0,6801809782;6,062;2,006;221
8,086176;14,088;0,08801;11,7;380;0,6801809782;1,523;2,959;222
6,6267072;13,646;0,05601;16;380;0,6801809782;0,955;0,514;223
24,5884896;15,288;0,08701;16,9;380;0,6801809782;4,99;2,751;224
19,4271264;15,788;0,11401;5,3;380;0,6801809782;4,628;1,626;225
29,3874048;15,249;0,09801;8,7;380;0,6801809782;5,594;2,548;226
35,3882304;14,882;0,38901;0;380;0,6801809782;6,384;2,785;227
17,2451808;14,809;0,25001;1;380;0,6801809782;4,122;2,789;228
30,4036416;12,629;0,43301;0,1;380;0,6801809782;4,948;2,665;229
35,6284224;13,962;0,50401;0;380;0,6801809782;5,709;2,452;230
39,7829664;16,008;0,58501;0;380;0,6801809782;5,441;2,687;231
37,3038912;16,841;0,57701;0;380;0,6801809782;6,124;2,595;232
19,1016576;14,949;0,20601;8,4;380;0,6801809782;2,958;2,045;233
34,8532416;13,83;0,23801;0;380;0,6801809782;5,385;1,995;234
26,32176;15,701;0,25801;0,2;380;0,6801809782;4,108;1,827;235
29,9124576;17,082;0,35601;0,3;380;0,6801809782;4,695;2,296;236
29,5424928;18,986;0,51601;2,9;380;0,6801809782;5,264;2,335;237
10,2136896;16,463;0,24901;16,6;380;0,6801809782;2,288;1,09;238
23,0896224;12,934;0,17201;2,2;380;0,6801809782;2,504;2,1;239
13,3897536;11,024;0,06301;5,7;380;0,6801809782;2,817;1,997;240
16,8505056;12,97;0,11001;0,9;380;0,6801809782;2,564;1,177;241
